date;product;machine;week_refill;stock_maxi;cumcount
14/12/2019 05:46;coffee;C;5;280;103
14/12/2019 05:51;soda;A;5;120;66
14/12/2019 05:55;coffee;B;5;280;112
14/12/2019 05:59;soda;A;5;120;67
14/12/2019 06:09;soda;A;5;120;68
14/12/2019 06:09;coffee;A;5;280;102
14/12/2019 06:10;soda;A;5;120;69
14/12/2019 06:11;soda;B;5;120;58
14/12/2019 06:21;coffee;B;5;280;113
14/12/2019 06:21;coffee;C;5;280;104
14/12/2019 06:32;coffee;A;5;280;103
14/12/2019 06:35;coffee;D;5;280;81
14/12/2019 06:37;coffee;D;5;280;82
14/12/2019 06:38;coffee;C;5;280;105
14/12/2019 06:46;soda;C;5;120;81
14/12/2019 06:54;soda;D;5;120;67
14/12/2019 07:02;coffee;A;5;280;104
14/12/2019 07:03;soda;A;5;120;70
14/12/2019 07:11;coffee;C;5;280;106
14/12/2019 07:17;coffee;D;5;280;83
14/12/2019 07:22;coffee;B;5;280;114
14/12/2019 07:25;coffee;C;5;280;107
14/12/2019 07:25;coffee;D;5;280;84
14/12/2019 07:33;coffee;B;5;280;115
14/12/2019 07:35;coffee;A;5;280;105
14/12/2019 07:40;coffee;B;5;280;116
14/12/2019 07:45;coffee;D;5;280;85
14/12/2019 07:49;coffee;A;5;280;106
14/12/2019 07:49;coffee;D;5;280;86
14/12/2019 07:52;coffee;A;5;280;107
14/12/2019 07:53;coffee;A;5;280;108
14/12/2019 07:58;coffee;D;5;280;87
14/12/2019 08:02;soda;B;5;120;59
14/12/2019 08:09;coffee;C;5;280;108
14/12/2019 08:13;coffee;B;5;280;117
14/12/2019 08:18;coffee;B;5;280;118
14/12/2019 08:24;coffee;B;5;280;119
14/12/2019 08:29;coffee;B;5;280;120
14/12/2019 08:30;soda;C;5;120;82
14/12/2019 08:31;coffee;D;5;280;88
14/12/2019 08:40;coffee;A;5;280;109
14/12/2019 08:50;coffee;A;5;280;110
14/12/2019 08:52;coffee;A;5;280;111
14/12/2019 08:52;coffee;D;5;280;89
14/12/2019 08:53;soda;A;5;120;71
14/12/2019 08:54;soda;A;5;120;72
14/12/2019 08:56;coffee;B;5;280;121
14/12/2019 08:59;coffee;C;5;280;109
14/12/2019 09:08;coffee;B;5;280;122
14/12/2019 09:11;coffee;A;5;280;112
14/12/2019 09:14;coffee;C;5;280;110
14/12/2019 09:16;coffee;B;5;280;123
14/12/2019 09:17;coffee;A;5;280;113
14/12/2019 09:20;soda;A;5;120;73
14/12/2019 09:23;coffee;C;5;280;111
14/12/2019 09:29;coffee;A;5;280;114
14/12/2019 09:29;coffee;C;5;280;112
14/12/2019 09:30;soda;A;5;120;74
14/12/2019 09:32;soda;C;5;120;83
14/12/2019 09:32;soda;C;5;120;84
14/12/2019 09:36;coffee;A;5;280;115
14/12/2019 09:37;coffee;A;5;280;116
14/12/2019 09:45;coffee;D;5;280;90
14/12/2019 09:52;coffee;D;5;280;91
14/12/2019 09:54;soda;A;5;120;75
14/12/2019 10:00;coffee;B;5;280;124
14/12/2019 10:07;coffee;C;5;280;113
14/12/2019 10:07;coffee;D;5;280;92
14/12/2019 10:10;coffee;D;5;280;93
14/12/2019 10:15;coffee;D;5;280;94
14/12/2019 10:17;coffee;B;5;280;125
14/12/2019 10:20;coffee;B;5;280;126
14/12/2019 10:28;coffee;D;5;280;95
14/12/2019 10:29;coffee;A;5;280;117
14/12/2019 10:34;soda;C;5;120;85
14/12/2019 10:35;soda;C;5;120;86
14/12/2019 10:39;soda;A;5;120;76
14/12/2019 10:42;soda;B;5;120;60
14/12/2019 10:46;coffee;C;5;280;114
14/12/2019 10:50;soda;B;5;120;61
14/12/2019 10:52;coffee;B;5;280;127
14/12/2019 10:52;coffee;D;5;280;96
14/12/2019 10:53;coffee;D;5;280;97
14/12/2019 10:57;soda;B;5;120;62
14/12/2019 10:58;coffee;D;5;280;98
14/12/2019 11:00;soda;D;5;120;68
14/12/2019 11:03;coffee;D;5;280;99
14/12/2019 11:05;coffee;A;5;280;118
14/12/2019 11:06;coffee;A;5;280;119
14/12/2019 11:08;coffee;A;5;280;120
14/12/2019 11:12;coffee;B;5;280;128
14/12/2019 11:14;soda;D;5;120;69
14/12/2019 11:16;soda;D;5;120;70
14/12/2019 11:18;coffee;C;5;280;115
14/12/2019 11:20;coffee;D;5;280;100
14/12/2019 11:27;coffee;C;5;280;116
14/12/2019 11:29;soda;C;5;120;87
14/12/2019 11:30;coffee;D;5;280;101
14/12/2019 11:32;coffee;C;5;280;117
14/12/2019 11:36;coffee;A;5;280;121
14/12/2019 11:37;coffee;D;5;280;102
14/12/2019 11:49;coffee;A;5;280;122
14/12/2019 11:55;coffee;B;5;280;129
14/12/2019 11:58;soda;C;5;120;88
14/12/2019 11:59;coffee;B;5;280;130
14/12/2019 12:06;coffee;C;5;280;118
14/12/2019 12:14;coffee;A;5;280;123
14/12/2019 12:19;soda;A;5;120;77
14/12/2019 12:21;coffee;D;5;280;103
14/12/2019 12:22;soda;D;5;120;71
14/12/2019 12:25;coffee;B;5;280;131
14/12/2019 12:34;coffee;C;5;280;119
14/12/2019 12:35;coffee;C;5;280;120
14/12/2019 12:38;soda;B;5;120;63
14/12/2019 12:50;coffee;B;5;280;132
14/12/2019 12:57;soda;B;5;120;64
14/12/2019 13:01;coffee;C;5;280;121
14/12/2019 13:09;coffee;A;5;280;124
14/12/2019 13:12;coffee;D;5;280;104
14/12/2019 13:12;soda;B;5;120;65
14/12/2019 13:14;coffee;A;5;280;125
14/12/2019 13:16;coffee;A;5;280;126
14/12/2019 13:16;soda;C;5;120;89
14/12/2019 13:23;soda;D;5;120;72
14/12/2019 13:24;soda;D;5;120;73
14/12/2019 13:25;coffee;D;5;280;105
14/12/2019 13:30;soda;C;5;120;90
14/12/2019 13:34;coffee;A;5;280;127
14/12/2019 13:49;soda;B;5;120;66
14/12/2019 13:50;coffee;C;5;280;122
14/12/2019 13:57;coffee;B;5;280;133
14/12/2019 13:57;coffee;A;5;280;128
14/12/2019 14:04;soda;D;5;120;74
14/12/2019 14:04;coffee;D;5;280;106
14/12/2019 14:05;coffee;D;5;280;107
14/12/2019 14:26;coffee;B;5;280;134
14/12/2019 14:37;coffee;C;5;280;123
14/12/2019 14:48;nrj;B;5;60;18
14/12/2019 14:49;nrj;B;5;60;19
14/12/2019 15:09;soda;B;5;120;67
14/12/2019 15:12;coffee;B;5;280;135
14/12/2019 15:14;nrj;C;5;60;33
14/12/2019 15:16;soda;C;5;120;91
14/12/2019 15:17;coffee;D;5;280;108
14/12/2019 15:18;soda;C;5;120;92
14/12/2019 15:45;coffee;D;5;280;109
14/12/2019 15:58;soda;C;5;120;93
14/12/2019 15:58;soda;B;5;120;68
14/12/2019 16:09;soda;C;5;120;94
14/12/2019 16:19;soda;C;5;120;95
14/12/2019 16:27;coffee;C;5;280;124
14/12/2019 16:32;coffee;C;5;280;125
14/12/2019 16:39;nrj;C;5;60;34
14/12/2019 16:41;soda;D;5;120;75
14/12/2019 16:41;nrj;B;5;60;20
14/12/2019 16:47;nrj;D;5;60;24
14/12/2019 16:49;soda;C;5;120;96
14/12/2019 16:53;nrj;C;5;60;35
14/12/2019 16:55;soda;C;5;120;97
14/12/2019 17:05;nrj;D;5;60;25
14/12/2019 17:23;nrj;C;5;60;36
14/12/2019 17:23;nrj;A;5;60;24
14/12/2019 17:24;nrj;D;5;60;26
14/12/2019 17:25;nrj;A;5;60;25
14/12/2019 17:34;coffee;C;5;280;126
14/12/2019 17:36;soda;A;5;120;78
14/12/2019 17:36;coffee;C;5;280;127
14/12/2019 17:38;nrj;D;5;60;27
14/12/2019 17:38;soda;A;5;120;79
14/12/2019 17:40;coffee;B;5;280;136
14/12/2019 17:44;nrj;D;5;60;28
14/12/2019 17:46;coffee;C;5;280;128
14/12/2019 17:58;soda;D;5;120;76
14/12/2019 17:59;nrj;A;5;60;26
14/12/2019 18:01;nrj;C;5;60;37
14/12/2019 18:07;nrj;D;5;60;29
14/12/2019 18:12;coffee;D;5;280;110
14/12/2019 18:16;nrj;A;5;60;27
14/12/2019 18:18;nrj;A;5;60;28
14/12/2019 18:20;nrj;D;5;60;30
14/12/2019 18:21;soda;A;5;120;80
14/12/2019 18:26;nrj;A;5;60;29
14/12/2019 18:30;soda;C;5;120;98
14/12/2019 18:37;nrj;D;5;60;31
14/12/2019 18:39;soda;B;5;120;69
14/12/2019 18:40;nrj;B;5;60;21
14/12/2019 18:40;nrj;B;5;60;22
14/12/2019 18:42;nrj;A;5;60;30
14/12/2019 18:47;nrj;C;5;60;38
14/12/2019 18:50;coffee;C;5;280;129
14/12/2019 18:54;nrj;D;5;60;32
14/12/2019 19:01;soda;B;5;120;70
14/12/2019 19:01;soda;A;5;120;81
14/12/2019 19:02;soda;A;5;120;82
14/12/2019 19:02;soda;C;5;120;99
14/12/2019 19:17;nrj;A;5;60;31
14/12/2019 19:19;nrj;C;5;60;39
14/12/2019 19:21;soda;C;5;120;100
14/12/2019 19:27;nrj;D;5;60;33
14/12/2019 19:33;nrj;C;5;60;40
14/12/2019 19:37;nrj;A;5;60;32
14/12/2019 19:44;nrj;D;5;60;34
14/12/2019 19:47;coffee;B;5;280;137
14/12/2019 19:52;nrj;D;5;60;35
14/12/2019 19:52;coffee;A;5;280;129
14/12/2019 19:54;nrj;C;5;60;41
14/12/2019 19:55;nrj;D;5;60;36
14/12/2019 20:07;soda;D;5;120;77
14/12/2019 20:08;nrj;B;5;60;23
14/12/2019 20:08;nrj;B;5;60;24
14/12/2019 20:08;nrj;C;5;60;42
14/12/2019 20:14;nrj;B;5;60;25
14/12/2019 20:14;nrj;A;5;60;33
14/12/2019 20:17;nrj;C;5;60;43
14/12/2019 20:22;coffee;D;5;280;111
14/12/2019 20:31;nrj;B;5;60;26
14/12/2019 20:37;nrj;D;5;60;37
14/12/2019 20:38;coffee;D;5;280;112
14/12/2019 20:42;nrj;A;5;60;34
14/12/2019 20:52;soda;D;5;120;78
14/12/2019 21:04;nrj;C;5;60;44
14/12/2019 21:06;nrj;B;5;60;27
14/12/2019 21:07;nrj;A;5;60;35
14/12/2019 21:08;soda;B;5;120;71
14/12/2019 21:10;nrj;A;5;60;36
14/12/2019 21:13;nrj;C;5;60;45
14/12/2019 21:17;nrj;A;5;60;37
14/12/2019 21:21;nrj;C;5;60;46
14/12/2019 21:24;soda;D;5;120;79
14/12/2019 21:30;nrj;D;5;60;38
14/12/2019 21:33;soda;B;5;120;72
14/12/2019 21:38;nrj;A;5;60;38
14/12/2019 21:47;soda;C;5;120;101
14/12/2019 21:51;nrj;C;5;60;47
14/12/2019 21:54;nrj;C;5;60;48
14/12/2019 22:01;soda;A;5;120;83
14/12/2019 22:07;nrj;D;5;60;39
14/12/2019 22:07;nrj;C;5;60;49
14/12/2019 22:19;nrj;D;5;60;40
14/12/2019 22:20;nrj;C;5;60;50
14/12/2019 22:31;coffee;C;5;280;130
14/12/2019 22:32;nrj;D;5;60;41
14/12/2019 22:36;nrj;A;5;60;39
14/12/2019 22:39;soda;D;5;120;80
14/12/2019 22:47;soda;B;5;120;73
14/12/2019 22:52;nrj;A;5;60;40
14/12/2019 22:56;coffee;C;5;280;131
14/12/2019 23:06;soda;D;5;120;81
14/12/2019 23:10;nrj;B;5;60;28
14/12/2019 23:25;nrj;C;5;60;51
14/12/2019 23:29;nrj;A;5;60;41
14/12/2019 23:39;nrj;A;5;60;42
14/12/2019 23:44;soda;B;5;120;74
14/12/2019 23:46;nrj;C;5;60;52
14/12/2019 23:51;nrj;B;5;60;29
14/12/2019 23:56;nrj;D;5;60;42
15/12/2019 00:03;soda;D;5;120;82
15/12/2019 00:36;soda;A;5;120;84
15/12/2019 00:44;nrj;D;5;60;43
15/12/2019 00:54;soda;D;5;120;83
15/12/2019 01:39;soda;D;5;120;84
15/12/2019 01:52;coffee;A;5;280;130
15/12/2019 05:09;soda;C;5;120;102
15/12/2019 05:12;coffee;D;5;280;113
15/12/2019 05:13;soda;B;5;120;75
15/12/2019 05:17;coffee;A;5;280;131
15/12/2019 05:18;soda;A;5;120;85
15/12/2019 05:25;soda;A;5;120;86
15/12/2019 05:33;coffee;A;5;280;132
15/12/2019 05:57;coffee;D;5;280;114
15/12/2019 06:09;coffee;D;5;280;115
15/12/2019 06:18;soda;A;5;120;87
15/12/2019 06:20;soda;A;5;120;88
15/12/2019 06:20;soda;C;5;120;103
15/12/2019 06:35;coffee;B;5;280;138
15/12/2019 06:37;coffee;B;5;280;139
15/12/2019 06:47;coffee;C;5;280;132
15/12/2019 06:53;coffee;C;5;280;133
15/12/2019 06:58;coffee;C;5;280;134
15/12/2019 07:00;coffee;A;5;280;133
15/12/2019 07:00;coffee;D;5;280;116
15/12/2019 07:01;coffee;A;5;280;134
15/12/2019 07:04;coffee;C;5;280;135
15/12/2019 07:10;soda;C;5;120;104
15/12/2019 07:14;coffee;B;5;280;140
15/12/2019 07:16;coffee;A;5;280;135
15/12/2019 07:19;coffee;C;5;280;136
15/12/2019 07:26;coffee;C;5;280;137
15/12/2019 07:29;coffee;C;5;280;138
15/12/2019 07:42;coffee;A;5;280;136
15/12/2019 07:45;soda;B;5;120;76
15/12/2019 07:48;soda;C;5;120;105
15/12/2019 07:53;coffee;C;5;280;139
15/12/2019 07:58;coffee;B;5;280;141
15/12/2019 08:11;soda;C;5;120;106
15/12/2019 08:11;soda;D;5;120;85
15/12/2019 08:13;coffee;A;5;280;137
15/12/2019 08:16;coffee;A;5;280;138
15/12/2019 08:25;coffee;C;5;280;140
15/12/2019 08:27;coffee;A;5;280;139
15/12/2019 08:28;coffee;C;5;280;141
15/12/2019 08:47;soda;B;5;120;77
15/12/2019 08:54;coffee;C;5;280;142
15/12/2019 09:12;coffee;C;5;280;143
15/12/2019 09:12;soda;B;5;120;78
15/12/2019 09:15;soda;B;5;120;79
15/12/2019 09:16;coffee;C;5;280;144
15/12/2019 09:17;coffee;D;5;280;117
15/12/2019 09:17;coffee;D;5;280;118
15/12/2019 09:20;coffee;B;5;280;142
15/12/2019 09:25;coffee;B;5;280;143
15/12/2019 09:26;coffee;B;5;280;144
15/12/2019 09:28;coffee;C;5;280;145
15/12/2019 09:32;coffee;C;5;280;146
15/12/2019 09:39;soda;B;5;120;80
15/12/2019 09:41;soda;D;5;120;86
15/12/2019 09:44;coffee;A;5;280;140
15/12/2019 09:45;soda;B;5;120;81
15/12/2019 09:47;coffee;C;5;280;147
15/12/2019 09:48;coffee;B;5;280;145
15/12/2019 09:53;soda;A;5;120;89
15/12/2019 10:03;coffee;B;5;280;146
15/12/2019 10:04;coffee;D;5;280;119
15/12/2019 10:07;coffee;B;5;280;147
15/12/2019 10:11;coffee;D;5;280;120
15/12/2019 10:11;coffee;B;5;280;148
15/12/2019 10:12;coffee;A;5;280;141
15/12/2019 10:12;soda;B;5;120;82
15/12/2019 10:15;soda;A;5;120;90
15/12/2019 10:15;coffee;A;5;280;142
15/12/2019 10:20;coffee;D;5;280;121
15/12/2019 10:20;soda;D;5;120;87
15/12/2019 10:23;coffee;A;5;280;143
15/12/2019 10:24;coffee;A;5;280;144
15/12/2019 10:24;coffee;A;5;280;145
15/12/2019 10:24;coffee;B;5;280;149
15/12/2019 10:25;soda;D;5;120;88
15/12/2019 10:32;coffee;C;5;280;148
15/12/2019 10:36;coffee;B;5;280;150
15/12/2019 10:42;soda;D;5;120;89
15/12/2019 10:47;soda;C;5;120;107
15/12/2019 10:52;coffee;D;5;280;122
15/12/2019 10:57;coffee;C;5;280;149
15/12/2019 10:59;coffee;C;5;280;150
15/12/2019 11:02;coffee;D;5;280;123
15/12/2019 11:05;soda;B;5;120;83
15/12/2019 11:12;coffee;C;5;280;151
15/12/2019 11:13;coffee;D;5;280;124
15/12/2019 11:14;coffee;C;5;280;152
15/12/2019 11:18;coffee;C;5;280;153
15/12/2019 11:19;coffee;D;5;280;125
15/12/2019 11:22;soda;B;5;120;84
15/12/2019 11:22;coffee;C;5;280;154
15/12/2019 11:24;soda;A;5;120;91
15/12/2019 11:27;soda;B;5;120;85
15/12/2019 11:29;coffee;B;5;280;151
15/12/2019 11:31;coffee;A;5;280;146
15/12/2019 11:32;soda;C;5;120;108
15/12/2019 11:33;coffee;A;5;280;147
15/12/2019 11:40;coffee;D;5;280;126
15/12/2019 11:42;coffee;C;5;280;155
15/12/2019 11:48;coffee;C;5;280;156
15/12/2019 11:55;soda;C;5;120;109
15/12/2019 12:03;soda;C;5;120;110
15/12/2019 12:05;soda;A;5;120;92
15/12/2019 12:06;coffee;C;5;280;157
15/12/2019 12:15;coffee;C;5;280;158
15/12/2019 12:30;soda;A;5;120;93
15/12/2019 12:32;coffee;B;5;280;152
15/12/2019 12:33;coffee;D;5;280;127
15/12/2019 12:36;coffee;D;5;280;128
15/12/2019 12:37;soda;D;5;120;90
15/12/2019 12:42;coffee;B;5;280;153
15/12/2019 12:44;coffee;D;5;280;129
15/12/2019 12:47;soda;A;5;120;94
15/12/2019 12:48;coffee;C;5;280;159
15/12/2019 12:51;soda;C;5;120;111
15/12/2019 12:52;coffee;A;5;280;148
15/12/2019 12:54;soda;B;5;120;86
15/12/2019 13:10;coffee;A;5;280;149
15/12/2019 13:20;soda;B;5;120;87
15/12/2019 13:25;coffee;D;5;280;130
15/12/2019 13:30;soda;D;5;120;91
15/12/2019 13:31;coffee;B;5;280;154
15/12/2019 13:36;coffee;A;5;280;150
15/12/2019 13:40;coffee;B;5;280;155
15/12/2019 13:49;coffee;D;5;280;131
15/12/2019 13:49;coffee;B;5;280;156
15/12/2019 14:00;coffee;C;5;280;160
15/12/2019 14:05;soda;C;5;120;112
15/12/2019 14:06;soda;B;5;120;88
15/12/2019 14:16;coffee;C;5;280;161
15/12/2019 14:21;soda;B;5;120;89
15/12/2019 14:22;coffee;C;5;280;162
15/12/2019 14:25;nrj;D;5;60;44
15/12/2019 14:30;coffee;D;5;280;132
15/12/2019 14:31;coffee;A;5;280;151
15/12/2019 14:39;nrj;D;5;60;45
15/12/2019 14:41;coffee;D;5;280;133
15/12/2019 14:55;soda;D;5;120;92
15/12/2019 15:01;soda;B;5;120;90
15/12/2019 15:05;coffee;D;5;280;134
15/12/2019 15:10;soda;A;5;120;95
15/12/2019 15:35;soda;C;5;120;113
15/12/2019 15:48;coffee;B;5;280;157
15/12/2019 15:48;soda;B;5;120;91
15/12/2019 16:10;coffee;C;5;280;163
15/12/2019 16:21;coffee;C;5;280;164
15/12/2019 16:23;nrj;D;5;60;46
15/12/2019 16:29;soda;C;5;120;114
15/12/2019 16:32;coffee;D;5;280;135
15/12/2019 16:33;nrj;A;5;60;43
15/12/2019 16:34;soda;B;5;120;92
15/12/2019 16:52;soda;B;5;120;93
15/12/2019 17:01;soda;A;5;120;96
15/12/2019 17:01;soda;C;5;120;115
15/12/2019 17:03;coffee;A;5;280;152
15/12/2019 17:12;soda;C;5;120;116
15/12/2019 17:13;nrj;A;5;60;44
15/12/2019 17:14;nrj;C;5;60;53
15/12/2019 17:25;coffee;B;5;280;158
15/12/2019 17:29;soda;C;5;120;117
15/12/2019 17:40;soda;D;5;120;93
15/12/2019 17:46;soda;A;5;120;97
15/12/2019 17:48;soda;C;5;120;118
15/12/2019 18:08;soda;B;5;120;94
15/12/2019 18:11;nrj;C;5;60;54
15/12/2019 18:12;coffee;A;5;280;153
15/12/2019 18:32;soda;D;5;120;94
15/12/2019 18:39;soda;C;5;120;119
15/12/2019 18:46;soda;D;5;120;95
15/12/2019 18:52;coffee;A;5;280;154
15/12/2019 18:57;nrj;B;5;60;30
15/12/2019 19:07;soda;A;5;120;98
15/12/2019 19:12;nrj;C;5;60;55
15/12/2019 19:24;nrj;B;5;60;31
15/12/2019 19:43;nrj;B;5;60;32
15/12/2019 19:58;coffee;D;5;280;136
15/12/2019 20:01;nrj;C;5;60;56
15/12/2019 20:10;nrj;A;5;60;45
15/12/2019 20:11;soda;B;5;120;95
15/12/2019 20:22;coffee;C;5;280;165
15/12/2019 20:26;nrj;C;5;60;57
15/12/2019 20:38;nrj;A;5;60;46
15/12/2019 20:40;soda;A;5;120;99
15/12/2019 20:48;soda;B;5;120;96
15/12/2019 20:55;soda;D;5;120;96
15/12/2019 21:04;soda;A;5;120;100
15/12/2019 21:17;nrj;D;5;60;47
15/12/2019 21:18;nrj;B;5;60;33
15/12/2019 21:24;soda;D;5;120;97
15/12/2019 21:33;nrj;B;5;60;34
15/12/2019 21:42;nrj;B;5;60;35
15/12/2019 21:46;soda;D;5;120;98
15/12/2019 22:02;soda;B;5;120;97
15/12/2019 22:17;nrj;C;5;60;58
15/12/2019 22:40;nrj;B;5;60;36
15/12/2019 23:01;nrj;C;5;60;59
15/12/2019 23:15;nrj;C;5;60;60
15/12/2019 23:21;soda;D;5;120;99
16/12/2019 00:00;nrj;D;5;60;48
16/12/2019 00:27;nrj;A;5;60;47
16/12/2019 00:30;soda;D;5;120;100
16/12/2019 00:32;coffee;B;5;280;159
16/12/2019 00:39;coffee;A;5;280;155
16/12/2019 00:42;soda;D;5;120;101
16/12/2019 01:08;soda;D;5;120;102
16/12/2019 01:46;coffee;D;5;280;137
16/12/2019 01:52;soda;A;5;120;101
16/12/2019 01:56;coffee;D;5;280;138
16/12/2019 01:59;coffee;B;5;280;160
16/12/2019 05:03;coffee;A;5;280;156
16/12/2019 05:04;coffee;D;5;280;139
16/12/2019 05:05;coffee;D;5;280;140
16/12/2019 05:06;coffee;C;5;280;166
16/12/2019 05:09;coffee;B;5;280;161
16/12/2019 05:17;soda;A;5;120;102
16/12/2019 05:17;coffee;B;5;280;162
16/12/2019 05:34;coffee;D;5;280;141
16/12/2019 05:40;coffee;D;5;280;142
16/12/2019 05:40;coffee;D;5;280;143
16/12/2019 05:44;coffee;B;5;280;163
16/12/2019 05:45;coffee;A;5;280;157
16/12/2019 05:46;coffee;D;5;280;144
16/12/2019 05:49;coffee;C;5;280;167
16/12/2019 05:53;coffee;A;5;280;158
16/12/2019 05:53;coffee;C;5;280;168
16/12/2019 05:54;coffee;D;5;280;145
16/12/2019 05:55;coffee;C;5;280;169
16/12/2019 05:57;coffee;C;5;280;170
16/12/2019 05:58;coffee;D;5;280;146
16/12/2019 05:59;coffee;D;5;280;147
16/12/2019 06:02;coffee;C;5;280;171
16/12/2019 06:04;coffee;C;5;280;172
16/12/2019 06:05;coffee;A;5;280;159
16/12/2019 06:09;coffee;D;5;280;148
16/12/2019 06:12;coffee;B;5;280;164
16/12/2019 06:15;coffee;D;5;280;149
16/12/2019 06:15;coffee;D;5;280;150
16/12/2019 06:15;coffee;D;5;280;151
16/12/2019 06:16;coffee;A;5;280;160
16/12/2019 06:17;coffee;D;5;280;152
16/12/2019 06:17;coffee;C;5;280;173
16/12/2019 06:20;soda;A;5;120;103
16/12/2019 06:20;soda;D;5;120;103
16/12/2019 06:20;coffee;D;5;280;153
16/12/2019 06:23;soda;B;5;120;98
16/12/2019 06:26;coffee;B;5;280;165
16/12/2019 06:27;coffee;C;5;280;174
16/12/2019 06:27;coffee;D;5;280;154
16/12/2019 06:28;coffee;A;5;280;161
16/12/2019 06:29;coffee;D;5;280;155
16/12/2019 06:37;coffee;C;5;280;175
16/12/2019 06:40;coffee;C;5;280;176
16/12/2019 06:41;coffee;C;5;280;177
16/12/2019 06:44;coffee;B;5;280;166
16/12/2019 06:45;coffee;B;5;280;167
16/12/2019 06:46;coffee;B;5;280;168
16/12/2019 06:47;coffee;A;5;280;162
16/12/2019 06:53;coffee;C;5;280;178
16/12/2019 06:53;coffee;B;5;280;169
16/12/2019 06:54;coffee;D;5;280;156
16/12/2019 06:54;coffee;B;5;280;170
16/12/2019 06:55;soda;D;5;120;104
16/12/2019 06:56;coffee;C;5;280;179
16/12/2019 06:56;coffee;B;5;280;171
16/12/2019 06:57;coffee;B;5;280;172
16/12/2019 06:59;coffee;A;5;280;163
16/12/2019 07:03;coffee;C;5;280;180
16/12/2019 07:05;coffee;D;5;280;157
16/12/2019 07:07;coffee;A;5;280;164
16/12/2019 07:07;coffee;A;5;280;165
16/12/2019 07:09;soda;A;5;120;104
16/12/2019 07:11;coffee;A;5;280;166
16/12/2019 07:26;coffee;D;5;280;158
16/12/2019 07:28;coffee;D;5;280;159
16/12/2019 07:33;coffee;D;5;280;160
16/12/2019 07:38;soda;A;5;120;105
16/12/2019 07:38;coffee;D;5;280;161
16/12/2019 07:39;coffee;C;5;280;181
16/12/2019 07:40;coffee;D;5;280;162
16/12/2019 07:43;coffee;D;5;280;163
16/12/2019 07:46;coffee;C;5;280;182
16/12/2019 07:47;coffee;B;5;280;173
16/12/2019 07:49;coffee;A;5;280;167
16/12/2019 07:50;coffee;B;5;280;174
16/12/2019 07:51;coffee;B;5;280;175
16/12/2019 07:51;coffee;A;5;280;168
16/12/2019 07:51;coffee;C;5;280;183
16/12/2019 07:54;coffee;B;5;280;176
16/12/2019 07:59;coffee;D;5;280;164
16/12/2019 08:00;coffee;D;5;280;165
16/12/2019 08:01;coffee;B;5;280;177
16/12/2019 08:03;coffee;C;5;280;184
16/12/2019 08:04;coffee;B;5;280;178
16/12/2019 08:04;coffee;B;5;280;179
16/12/2019 08:05;soda;B;5;120;99
16/12/2019 08:06;soda;B;5;120;100
16/12/2019 08:07;coffee;A;5;280;169
16/12/2019 08:08;coffee;A;5;280;170
16/12/2019 08:08;coffee;B;5;280;180
16/12/2019 08:11;coffee;A;5;280;171
16/12/2019 08:14;coffee;B;5;280;181
16/12/2019 08:15;coffee;C;5;280;185
16/12/2019 08:16;coffee;A;5;280;172
16/12/2019 08:18;soda;D;5;120;105
16/12/2019 08:19;coffee;C;5;280;186
16/12/2019 08:20;coffee;B;5;280;182
16/12/2019 08:23;coffee;C;5;280;187
16/12/2019 08:24;soda;D;5;120;106
16/12/2019 08:25;coffee;C;5;280;188
16/12/2019 08:28;coffee;C;5;280;189
16/12/2019 08:28;coffee;D;5;280;166
16/12/2019 08:32;coffee;D;5;280;167
16/12/2019 08:36;coffee;B;5;280;183
16/12/2019 08:37;coffee;D;5;280;168
16/12/2019 08:38;coffee;C;5;280;190
16/12/2019 08:38;coffee;D;5;280;169
16/12/2019 08:41;coffee;A;5;280;173
16/12/2019 08:42;coffee;D;5;280;170
16/12/2019 08:42;coffee;C;5;280;191
16/12/2019 08:46;coffee;A;5;280;174
16/12/2019 08:46;coffee;D;5;280;171
16/12/2019 08:47;coffee;C;5;280;192
16/12/2019 08:51;soda;B;5;120;101
16/12/2019 08:52;coffee;B;5;280;184
16/12/2019 08:53;coffee;A;5;280;175
16/12/2019 08:54;coffee;C;5;280;193
16/12/2019 08:54;coffee;D;5;280;172
16/12/2019 08:55;coffee;A;5;280;176
16/12/2019 08:58;coffee;D;5;280;173
16/12/2019 08:58;coffee;B;5;280;185
16/12/2019 09:02;coffee;C;5;280;194
16/12/2019 09:05;coffee;D;5;280;174
16/12/2019 09:06;coffee;C;5;280;195
16/12/2019 09:06;coffee;A;5;280;177
16/12/2019 09:07;coffee;A;5;280;178
16/12/2019 09:11;coffee;A;5;280;179
16/12/2019 09:11;coffee;B;5;280;186
16/12/2019 09:14;coffee;D;5;280;175
16/12/2019 09:14;coffee;D;5;280;176
16/12/2019 09:16;coffee;A;5;280;180
16/12/2019 09:17;coffee;B;5;280;187
16/12/2019 09:18;coffee;A;5;280;181
16/12/2019 09:18;soda;B;5;120;102
16/12/2019 09:20;coffee;C;5;280;196
16/12/2019 09:22;soda;B;5;120;103
16/12/2019 09:23;coffee;A;5;280;182
16/12/2019 09:24;coffee;C;5;280;197
16/12/2019 09:25;soda;A;5;120;106
16/12/2019 09:28;coffee;C;5;280;198
16/12/2019 09:29;coffee;A;5;280;183
16/12/2019 09:30;coffee;D;5;280;177
16/12/2019 09:35;soda;A;5;120;107
